year,site,taxa,species,count,funct_group
2014,IVEE,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2014,IVEE,FISH,Girella nigricans,0,herbivorous.fish
2014,IVEE,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2014,IVEE,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2014,IVEE,FISH,Oxyjulis californica,7,mobile.sm.inv.eating.fish
2014,IVEE,FISH,Paralabrax clathratus,46,piscivores
2014,IVEE,FISH,Rhacochilus vacca,2,mobile.sm.inv.eating.fish
2014,IVEE,FISH,Rhinogobiops nicholsii,2,territor.sm.inv.eating.fish
2014,IVEE,FISH,Sebastes atrovirens,6,piscivores
2014,IVEE,FISH,Sebastes mystinus,0,planktivorous.fish
2014,IVEE,FISH,Sebastes serranoides,10,piscivores
2014,IVEE,FISH,Semicossyphus pulcher,1,lg.inv.eating.fish
2014,MOHK,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2014,MOHK,FISH,Chromis punctipinnis,0,planktivorous.fish
2014,MOHK,FISH,Embiotoca jacksoni,0,mobile.sm.inv.eating.fish
2014,MOHK,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2014,MOHK,FISH,Girella nigricans,0,herbivorous.fish
2014,MOHK,FISH,Hypsypops rubicundus,1,mobile.sm.inv.eating.fish
2014,MOHK,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2014,MOHK,FISH,Oxyjulis californica,13,mobile.sm.inv.eating.fish
2014,MOHK,FISH,Paralabrax clathratus,1,piscivores
2014,MOHK,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2014,MOHK,FISH,Rhinogobiops nicholsii,1,territor.sm.inv.eating.fish
2014,MOHK,FISH,Sebastes atrovirens,0,piscivores
2014,MOHK,FISH,Sebastes mystinus,4,planktivorous.fish
2014,MOHK,FISH,Sebastes serranoides,0,piscivores
2014,MOHK,FISH,Semicossyphus pulcher,0,lg.inv.eating.fish
2014,NAPL,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2014,NAPL,FISH,Chromis punctipinnis,20,planktivorous.fish
2014,NAPL,FISH,Embiotoca jacksoni,29,mobile.sm.inv.eating.fish
2014,NAPL,FISH,Embiotoca lateralis,7,mobile.sm.inv.eating.fish
2014,NAPL,FISH,Girella nigricans,1,herbivorous.fish
2014,NAPL,FISH,Hypsypops rubicundus,1,mobile.sm.inv.eating.fish
2014,NAPL,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2014,NAPL,FISH,Oxyjulis californica,74,mobile.sm.inv.eating.fish
2014,NAPL,FISH,Paralabrax clathratus,10,piscivores
2014,NAPL,FISH,Rhacochilus vacca,11,mobile.sm.inv.eating.fish
2014,NAPL,FISH,Rhinogobiops nicholsii,22,territor.sm.inv.eating.fish
2014,NAPL,FISH,Sebastes atrovirens,5,piscivores
2014,NAPL,FISH,Sebastes mystinus,34,planktivorous.fish
2014,NAPL,FISH,Sebastes serranoides,6,piscivores
2014,NAPL,FISH,Semicossyphus pulcher,10,lg.inv.eating.fish
2014,SCDI,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2014,SCDI,FISH,Chromis punctipinnis,2,planktivorous.fish
2014,SCDI,FISH,Embiotoca jacksoni,7,mobile.sm.inv.eating.fish
2014,SCDI,FISH,Embiotoca lateralis,1,mobile.sm.inv.eating.fish
2014,SCDI,FISH,Girella nigricans,2,herbivorous.fish
2014,SCDI,FISH,Hypsypops rubicundus,1,mobile.sm.inv.eating.fish
2014,SCDI,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2014,SCDI,FISH,Oxyjulis californica,18,mobile.sm.inv.eating.fish
2014,SCDI,FISH,Paralabrax clathratus,4,piscivores
2014,SCDI,FISH,Rhacochilus vacca,1,mobile.sm.inv.eating.fish
2014,SCDI,FISH,Rhinogobiops nicholsii,47,territor.sm.inv.eating.fish
2014,SCDI,FISH,Sebastes atrovirens,3,piscivores
2014,SCDI,FISH,Sebastes mystinus,22,planktivorous.fish
2014,SCDI,FISH,Sebastes serranoides,0,piscivores
2014,SCDI,FISH,Semicossyphus pulcher,6,lg.inv.eating.fish
2014,SCTW,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2014,SCTW,FISH,Chromis punctipinnis,81,planktivorous.fish
2014,SCTW,FISH,Embiotoca jacksoni,9,mobile.sm.inv.eating.fish
2014,SCTW,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2014,SCTW,FISH,Girella nigricans,1,herbivorous.fish
2014,SCTW,FISH,Hypsypops rubicundus,9,mobile.sm.inv.eating.fish
2014,SCTW,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2014,SCTW,FISH,Oxyjulis californica,4,mobile.sm.inv.eating.fish
2014,SCTW,FISH,Paralabrax clathratus,8,piscivores
2014,SCTW,FISH,Rhacochilus vacca,5,mobile.sm.inv.eating.fish
2014,SCTW,FISH,Rhinogobiops nicholsii,35,territor.sm.inv.eating.fish
2014,SCTW,FISH,Sebastes atrovirens,3,piscivores
2014,SCTW,FISH,Sebastes mystinus,4,planktivorous.fish
2014,SCTW,FISH,Sebastes serranoides,3,piscivores
2014,SCTW,FISH,Semicossyphus pulcher,2,lg.inv.eating.fish
2015,ABUR,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2015,ABUR,FISH,Chromis punctipinnis,0,planktivorous.fish
2015,ABUR,FISH,Embiotoca jacksoni,0,mobile.sm.inv.eating.fish
2015,ABUR,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2015,ABUR,FISH,Girella nigricans,0,herbivorous.fish
2015,ABUR,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2015,ABUR,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2015,ABUR,FISH,Oxyjulis californica,12,mobile.sm.inv.eating.fish
2015,ABUR,FISH,Paralabrax clathratus,7,piscivores
2015,ABUR,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2015,ABUR,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2015,ABUR,FISH,Sebastes atrovirens,0,piscivores
2015,ABUR,FISH,Sebastes mystinus,0,planktivorous.fish
2015,ABUR,FISH,Sebastes serranoides,0,piscivores
2015,ABUR,FISH,Semicossyphus pulcher,0,lg.inv.eating.fish
2015,AHND,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2015,AHND,FISH,Chromis punctipinnis,0,planktivorous.fish
2015,AHND,FISH,Embiotoca jacksoni,8,mobile.sm.inv.eating.fish
2015,AHND,FISH,Embiotoca lateralis,1,mobile.sm.inv.eating.fish
2015,AHND,FISH,Girella nigricans,0,herbivorous.fish
2015,AHND,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2015,AHND,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2015,AHND,FISH,Oxyjulis californica,7,mobile.sm.inv.eating.fish
2015,AHND,FISH,Paralabrax clathratus,5,piscivores
2015,AHND,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2015,AHND,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2015,AHND,FISH,Sebastes atrovirens,0,piscivores
2015,AHND,FISH,Sebastes mystinus,0,planktivorous.fish
2015,AHND,FISH,Sebastes serranoides,0,piscivores
2015,AHND,FISH,Semicossyphus pulcher,0,lg.inv.eating.fish
2015,AQUE,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2015,AQUE,FISH,Chromis punctipinnis,6,planktivorous.fish
2015,AQUE,FISH,Embiotoca jacksoni,9,mobile.sm.inv.eating.fish
2015,AQUE,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2015,AQUE,FISH,Girella nigricans,0,herbivorous.fish
2015,AQUE,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2015,AQUE,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2015,AQUE,FISH,Oxyjulis californica,10,mobile.sm.inv.eating.fish
2015,AQUE,FISH,Paralabrax clathratus,18,piscivores
2015,AQUE,FISH,Rhacochilus vacca,4,mobile.sm.inv.eating.fish
2015,AQUE,FISH,Rhinogobiops nicholsii,26,territor.sm.inv.eating.fish
2015,AQUE,FISH,Sebastes atrovirens,2,piscivores
2015,AQUE,FISH,Sebastes mystinus,0,planktivorous.fish
2015,AQUE,FISH,Sebastes serranoides,0,piscivores
2015,AQUE,FISH,Semicossyphus pulcher,1,lg.inv.eating.fish
2015,BULL,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2015,BULL,FISH,Chromis punctipinnis,0,planktivorous.fish
2015,BULL,FISH,Embiotoca jacksoni,0,mobile.sm.inv.eating.fish
2015,BULL,FISH,Embiotoca lateralis,2,mobile.sm.inv.eating.fish
2015,BULL,FISH,Girella nigricans,0,herbivorous.fish
2015,BULL,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2015,BULL,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2015,BULL,FISH,Oxyjulis californica,3,mobile.sm.inv.eating.fish
2015,BULL,FISH,Paralabrax clathratus,6,piscivores
2015,BULL,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2015,BULL,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2015,BULL,FISH,Sebastes atrovirens,0,piscivores
2015,BULL,FISH,Sebastes mystinus,0,planktivorous.fish
2015,BULL,FISH,Sebastes serranoides,0,piscivores
2015,BULL,FISH,Semicossyphus pulcher,0,lg.inv.eating.fish
2015,CARP,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2015,CARP,FISH,Chromis punctipinnis,2,planktivorous.fish
2015,CARP,FISH,Embiotoca jacksoni,1,mobile.sm.inv.eating.fish
2015,CARP,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2015,CARP,FISH,Girella nigricans,0,herbivorous.fish
2015,CARP,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2015,CARP,FISH,Lythrypnus dalli,3,territor.sm.inv.eating.fish
2015,CARP,FISH,Oxyjulis californica,0,mobile.sm.inv.eating.fish
2015,CARP,FISH,Paralabrax clathratus,24,piscivores
2015,CARP,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2015,CARP,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2015,CARP,FISH,Sebastes atrovirens,0,piscivores
2015,CARP,FISH,Sebastes mystinus,0,planktivorous.fish
2015,CARP,FISH,Sebastes serranoides,0,piscivores
2015,CARP,FISH,Semicossyphus pulcher,2,lg.inv.eating.fish
2015,GOLB,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2015,GOLB,FISH,Chromis punctipinnis,0,planktivorous.fish
2015,GOLB,FISH,Embiotoca jacksoni,0,mobile.sm.inv.eating.fish
2015,GOLB,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2015,GOLB,FISH,Girella nigricans,0,herbivorous.fish
2015,GOLB,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2015,GOLB,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2015,GOLB,FISH,Oxyjulis californica,0,mobile.sm.inv.eating.fish
2015,GOLB,FISH,Paralabrax clathratus,8,piscivores
2015,GOLB,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2015,GOLB,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2015,GOLB,FISH,Sebastes atrovirens,0,piscivores
2015,GOLB,FISH,Sebastes mystinus,0,planktivorous.fish
2015,GOLB,FISH,Sebastes serranoides,0,piscivores
2015,GOLB,FISH,Semicossyphus pulcher,0,lg.inv.eating.fish
2015,IVEE,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2015,IVEE,FISH,Chromis punctipinnis,0,planktivorous.fish
2015,IVEE,FISH,Embiotoca jacksoni,4,mobile.sm.inv.eating.fish
2015,IVEE,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2015,IVEE,FISH,Girella nigricans,0,herbivorous.fish
2015,IVEE,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2015,IVEE,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2015,IVEE,FISH,Oxyjulis californica,0,mobile.sm.inv.eating.fish
2015,IVEE,FISH,Paralabrax clathratus,25,piscivores
2015,IVEE,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2015,IVEE,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2015,IVEE,FISH,Sebastes atrovirens,0,piscivores
2015,IVEE,FISH,Sebastes mystinus,0,planktivorous.fish
2015,IVEE,FISH,Sebastes serranoides,0,piscivores
2015,IVEE,FISH,Semicossyphus pulcher,0,lg.inv.eating.fish
2015,MOHK,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2015,MOHK,FISH,Chromis punctipinnis,0,planktivorous.fish
2015,MOHK,FISH,Embiotoca jacksoni,1,mobile.sm.inv.eating.fish
2015,MOHK,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2015,MOHK,FISH,Girella nigricans,0,herbivorous.fish
2015,MOHK,FISH,Hypsypops rubicundus,1,mobile.sm.inv.eating.fish
2015,MOHK,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2015,MOHK,FISH,Oxyjulis californica,0,mobile.sm.inv.eating.fish
2015,MOHK,FISH,Paralabrax clathratus,5,piscivores
2015,MOHK,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2015,MOHK,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2015,MOHK,FISH,Sebastes atrovirens,0,piscivores
2015,MOHK,FISH,Sebastes mystinus,0,planktivorous.fish
2015,MOHK,FISH,Sebastes serranoides,0,piscivores
2015,MOHK,FISH,Semicossyphus pulcher,1,lg.inv.eating.fish
2015,NAPL,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2015,NAPL,FISH,Chromis punctipinnis,50,planktivorous.fish
2015,NAPL,FISH,Embiotoca jacksoni,4,mobile.sm.inv.eating.fish
2015,NAPL,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2015,NAPL,FISH,Girella nigricans,3,herbivorous.fish
2015,NAPL,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2015,NAPL,FISH,Lythrypnus dalli,6,territor.sm.inv.eating.fish
2015,NAPL,FISH,Oxyjulis californica,101,mobile.sm.inv.eating.fish
2015,NAPL,FISH,Paralabrax clathratus,51,piscivores
2015,NAPL,FISH,Rhacochilus vacca,1,mobile.sm.inv.eating.fish
2015,NAPL,FISH,Rhinogobiops nicholsii,29,territor.sm.inv.eating.fish
2015,NAPL,FISH,Sebastes atrovirens,3,piscivores
2015,NAPL,FISH,Sebastes mystinus,9,planktivorous.fish
2015,NAPL,FISH,Sebastes serranoides,0,piscivores
2015,NAPL,FISH,Semicossyphus pulcher,33,lg.inv.eating.fish
2015,SCDI,FISH,Alloclinus holderi,3,mobile.sm.inv.eating.fish
2015,SCDI,FISH,Chromis punctipinnis,74,planktivorous.fish
2015,SCDI,FISH,Embiotoca jacksoni,2,mobile.sm.inv.eating.fish
2015,SCDI,FISH,Embiotoca lateralis,3,mobile.sm.inv.eating.fish
2015,SCDI,FISH,Girella nigricans,3,herbivorous.fish
2015,SCDI,FISH,Hypsypops rubicundus,1,mobile.sm.inv.eating.fish
2015,SCDI,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2015,SCDI,FISH,Oxyjulis californica,27,mobile.sm.inv.eating.fish
2015,SCDI,FISH,Paralabrax clathratus,2,piscivores
2015,SCDI,FISH,Rhacochilus vacca,4,mobile.sm.inv.eating.fish
2015,SCDI,FISH,Rhinogobiops nicholsii,46,territor.sm.inv.eating.fish
2015,SCDI,FISH,Sebastes atrovirens,1,piscivores
2015,SCDI,FISH,Sebastes mystinus,0,planktivorous.fish
2015,SCDI,FISH,Sebastes serranoides,0,piscivores
2015,SCDI,FISH,Semicossyphus pulcher,10,lg.inv.eating.fish
2015,SCTW,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2015,SCTW,FISH,Chromis punctipinnis,0,planktivorous.fish
2015,SCTW,FISH,Embiotoca jacksoni,4,mobile.sm.inv.eating.fish
2015,SCTW,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2015,SCTW,FISH,Girella nigricans,0,herbivorous.fish
2015,SCTW,FISH,Hypsypops rubicundus,1,mobile.sm.inv.eating.fish
2015,SCTW,FISH,Lythrypnus dalli,59,territor.sm.inv.eating.fish
2015,SCTW,FISH,Oxyjulis californica,25,mobile.sm.inv.eating.fish
2015,SCTW,FISH,Paralabrax clathratus,2,piscivores
2015,SCTW,FISH,Rhacochilus vacca,6,mobile.sm.inv.eating.fish
2015,SCTW,FISH,Rhinogobiops nicholsii,44,territor.sm.inv.eating.fish
2015,SCTW,FISH,Sebastes atrovirens,3,piscivores
2015,SCTW,FISH,Sebastes mystinus,67,planktivorous.fish
2015,SCTW,FISH,Sebastes serranoides,1,piscivores
2015,SCTW,FISH,Semicossyphus pulcher,18,lg.inv.eating.fish
2016,ABUR,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2016,ABUR,FISH,Chromis punctipinnis,0,planktivorous.fish
2016,ABUR,FISH,Embiotoca jacksoni,0,mobile.sm.inv.eating.fish
2016,ABUR,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2016,ABUR,FISH,Girella nigricans,0,herbivorous.fish
2016,ABUR,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2016,ABUR,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2016,ABUR,FISH,Oxyjulis californica,10,mobile.sm.inv.eating.fish
2016,ABUR,FISH,Paralabrax clathratus,5,piscivores
2016,ABUR,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2016,ABUR,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2016,ABUR,FISH,Sebastes atrovirens,0,piscivores
2016,ABUR,FISH,Sebastes mystinus,0,planktivorous.fish
2016,ABUR,FISH,Sebastes serranoides,0,piscivores
2016,ABUR,FISH,Semicossyphus pulcher,0,lg.inv.eating.fish
2016,AHND,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2016,AHND,FISH,Chromis punctipinnis,0,planktivorous.fish
2016,AHND,FISH,Embiotoca jacksoni,0,mobile.sm.inv.eating.fish
2016,AHND,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2016,AHND,FISH,Girella nigricans,0,herbivorous.fish
2016,AHND,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2016,AHND,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2016,AHND,FISH,Oxyjulis californica,11,mobile.sm.inv.eating.fish
2016,AHND,FISH,Paralabrax clathratus,7,piscivores
2016,AHND,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2016,AHND,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2016,AHND,FISH,Sebastes atrovirens,0,piscivores
2016,AHND,FISH,Sebastes mystinus,0,planktivorous.fish
2016,AHND,FISH,Sebastes serranoides,0,piscivores
2016,AHND,FISH,Semicossyphus pulcher,0,lg.inv.eating.fish
2016,AQUE,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2016,AQUE,FISH,Chromis punctipinnis,8,planktivorous.fish
2016,AQUE,FISH,Embiotoca jacksoni,1,mobile.sm.inv.eating.fish
2016,AQUE,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2016,AQUE,FISH,Girella nigricans,6,herbivorous.fish
2016,AQUE,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2016,AQUE,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2016,AQUE,FISH,Oxyjulis californica,80,mobile.sm.inv.eating.fish
2016,AQUE,FISH,Paralabrax clathratus,28,piscivores
2016,AQUE,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2016,AQUE,FISH,Rhinogobiops nicholsii,3,territor.sm.inv.eating.fish
2016,AQUE,FISH,Sebastes atrovirens,0,piscivores
2016,AQUE,FISH,Sebastes mystinus,0,planktivorous.fish
2016,AQUE,FISH,Sebastes serranoides,0,piscivores
2016,AQUE,FISH,Semicossyphus pulcher,10,lg.inv.eating.fish
2016,BULL,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2016,BULL,FISH,Chromis punctipinnis,0,planktivorous.fish
2016,BULL,FISH,Embiotoca jacksoni,0,mobile.sm.inv.eating.fish
2016,BULL,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2016,BULL,FISH,Girella nigricans,0,herbivorous.fish
2016,BULL,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2016,BULL,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2016,BULL,FISH,Oxyjulis californica,0,mobile.sm.inv.eating.fish
2016,BULL,FISH,Paralabrax clathratus,14,piscivores
2016,BULL,FISH,Rhacochilus vacca,7,mobile.sm.inv.eating.fish
2016,BULL,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2016,BULL,FISH,Sebastes atrovirens,0,piscivores
2016,BULL,FISH,Sebastes mystinus,0,planktivorous.fish
2016,BULL,FISH,Sebastes serranoides,0,piscivores
2016,BULL,FISH,Semicossyphus pulcher,0,lg.inv.eating.fish
2016,CARP,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2016,CARP,FISH,Chromis punctipinnis,0,planktivorous.fish
2016,CARP,FISH,Embiotoca jacksoni,0,mobile.sm.inv.eating.fish
2016,CARP,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2016,CARP,FISH,Girella nigricans,0,herbivorous.fish
2016,CARP,FISH,Hypsypops rubicundus,2,mobile.sm.inv.eating.fish
2016,CARP,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2016,CARP,FISH,Oxyjulis californica,13,mobile.sm.inv.eating.fish
2016,CARP,FISH,Paralabrax clathratus,38,piscivores
2016,CARP,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2016,CARP,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2016,CARP,FISH,Sebastes atrovirens,0,piscivores
2016,CARP,FISH,Sebastes mystinus,0,planktivorous.fish
2016,CARP,FISH,Sebastes serranoides,0,piscivores
2016,CARP,FISH,Semicossyphus pulcher,2,lg.inv.eating.fish
2016,GOLB,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2016,GOLB,FISH,Chromis punctipinnis,0,planktivorous.fish
2016,GOLB,FISH,Embiotoca jacksoni,0,mobile.sm.inv.eating.fish
2016,GOLB,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2016,GOLB,FISH,Girella nigricans,0,herbivorous.fish
2016,GOLB,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2016,GOLB,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2016,GOLB,FISH,Oxyjulis californica,4,mobile.sm.inv.eating.fish
2016,GOLB,FISH,Paralabrax clathratus,4,piscivores
2016,GOLB,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2016,GOLB,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2016,GOLB,FISH,Sebastes atrovirens,0,piscivores
2016,GOLB,FISH,Sebastes mystinus,0,planktivorous.fish
2016,GOLB,FISH,Sebastes serranoides,0,piscivores
2016,GOLB,FISH,Semicossyphus pulcher,0,lg.inv.eating.fish
2016,IVEE,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2016,IVEE,FISH,Chromis punctipinnis,2,planktivorous.fish
2016,IVEE,FISH,Embiotoca jacksoni,0,mobile.sm.inv.eating.fish
2016,IVEE,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2016,IVEE,FISH,Girella nigricans,0,herbivorous.fish
2016,IVEE,FISH,Hypsypops rubicundus,0,mobile.sm.inv.eating.fish
2016,IVEE,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2016,IVEE,FISH,Oxyjulis californica,1,mobile.sm.inv.eating.fish
2016,IVEE,FISH,Paralabrax clathratus,40,piscivores
2016,IVEE,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2016,IVEE,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2016,IVEE,FISH,Sebastes atrovirens,0,piscivores
2016,IVEE,FISH,Sebastes mystinus,0,planktivorous.fish
2016,IVEE,FISH,Sebastes serranoides,0,piscivores
2016,IVEE,FISH,Semicossyphus pulcher,0,lg.inv.eating.fish
2016,MOHK,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2016,MOHK,FISH,Chromis punctipinnis,21,planktivorous.fish
2016,MOHK,FISH,Embiotoca jacksoni,0,mobile.sm.inv.eating.fish
2016,MOHK,FISH,Embiotoca lateralis,0,mobile.sm.inv.eating.fish
2016,MOHK,FISH,Girella nigricans,10,herbivorous.fish
2016,MOHK,FISH,Hypsypops rubicundus,2,mobile.sm.inv.eating.fish
2016,MOHK,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2016,MOHK,FISH,Oxyjulis californica,0,mobile.sm.inv.eating.fish
2016,MOHK,FISH,Paralabrax clathratus,2,piscivores
2016,MOHK,FISH,Rhacochilus vacca,0,mobile.sm.inv.eating.fish
2016,MOHK,FISH,Rhinogobiops nicholsii,0,territor.sm.inv.eating.fish
2016,MOHK,FISH,Sebastes atrovirens,1,piscivores
2016,MOHK,FISH,Sebastes mystinus,0,planktivorous.fish
2016,MOHK,FISH,Sebastes serranoides,0,piscivores
2016,MOHK,FISH,Semicossyphus pulcher,4,lg.inv.eating.fish
2016,NAPL,FISH,Alloclinus holderi,0,mobile.sm.inv.eating.fish
2016,NAPL,FISH,Chromis punctipinnis,95,planktivorous.fish
2016,NAPL,FISH,Embiotoca jacksoni,7,mobile.sm.inv.eating.fish
2016,NAPL,FISH,Embiotoca lateralis,2,mobile.sm.inv.eating.fish
2016,NAPL,FISH,Girella nigricans,18,herbivorous.fish
2016,NAPL,FISH,Hypsypops rubicundus,2,mobile.sm.inv.eating.fish
2016,NAPL,FISH,Lythrypnus dalli,0,territor.sm.inv.eating.fish
2016,NAPL,FISH,Oxyjulis californica,158,mobile.sm.inv.eating.fish
2016,NAPL,FISH,Paralabrax clathratus,58,piscivores
2016,NAPL,FISH,Rhacochilus vacca,4,mobile.sm.inv.eating.fish
2016,NAPL,FISH,Rhinogobiops nicholsii,18,territor.sm.inv.eating.fish
2016,NAPL,FISH,Sebastes atrovirens,3,piscivores
2016,NAPL,FISH,Sebastes mystinus,33,planktivorous.fish
2016,NAPL,FISH,Sebastes serranoides,0,piscivores
2016,NAPL,FISH,Semicossyphus pulcher,67,lg.inv.eating.fish
2016,SCDI,FISH,Alloclinus holderi,11,mobile.sm.inv.eating.fish
2016,SCDI,FISH,Chromis punctipinnis,170,planktivorous.fish
2016,SCDI,FISH,Embiotoca jacksoni,3,mobile.sm.inv.eating.fish
2016,SCDI,FISH,Embiotoca lateralis,2,mobile.sm.inv.eating.fish
2016,SCDI,FISH,Girella nigricans,7,herbivorous.fish
2016,SCDI,FISH,Hypsypops rubicundus,1,mobile.sm.inv.eating.fish
2016,SCDI,FISH,Lythrypnus dalli,106,territor.sm.inv.eating.fish
2016,SCDI,FISH,Oxyjulis californica,10,mobile.sm.inv.eating.fish
